id,name,phone,email,city,address,lat,lng,is_verified,total_capacity,available_spots,waitlist_length_months,care_type_offered,educational_approach,price_month,next_opening,contact_method,google_map_review,user_ratings_total
07f5264d-b148-52f1-9945-8e41b06fb30c,Kidsville Childcare Coquitlam,(604) 655-7718,hello@kidsvillechildcarecoquitlam.ca,PORT MOODY,"1518 Smith Ave, Coquitlam, BC V3J 2Y3, Canada",49.259512,-122.8510387,True,30,0,7,"['School Age', 'Preschool', '30 Months to 5 Years']",Academic,1612,2026-05-31,phone_only,5.0,8
d81c9e89-7841-57d7-b304-74ab10e40060,Port Moody Kidz Venture Club,(236) 553-2241,hello@portmoodykidzventureclub.ca,PORT MOODY,"2809 Spring St, Port Moody, BC V3H 2C1, Canada",49.2770829,-122.8493213,True,27,1,0,"['Preschool', 'School Age', '30 Months to 5 Years']",Montessori,1541,,email_only,4.9,24
c058a3f2-ffdb-5167-a6bb-19cb2c2e7cce,Kidscool ELC Coquitlam,(604) 767-9726,hello@kidscoolelccoquitlam.ca,PORT MOODY,"1116 Como Lake Ave, Coquitlam, BC V3J 3N8, Canada",49.2632316,-122.8608388,False,20,2,0,"['Preschool', 'Under 36 Months', 'School Age']",Academic,1764,,email_only,4.8,33
ab95cf0d-1985-58ee-bc84-4a9c751481a0,Acornpomo,(778) 980-1112,,PORT MOODY,"2901 St Johns St, Port Moody, BC V3H 2C2, Canada",49.2763808,-122.8474832,False,22,1,0,"['Preschool', '30 Months to 5 Years', 'School Age']",Reggio Emilia,1645,,phone_only,,0
6be85197-89c4-5c26-857d-77652a3b7c46,Sandy Child Care Centre,(778) 320-8281,,PORT MOODY,"1 Deerwood Pl, Port Moody, BC V3H 4N2, Canada",49.29324399999999,-122.8273289,True,31,0,15,"['Under 36 Months', 'School Age']",Montessori,1605,2026-04-21,email_only,5.0,10
de4c6d8d-dbf3-5dd8-b9b4-787b95732f4d,Caterpillar Montessori Daycare,(604) 936-0718,hello@caterpillarmontessoridaycare.ca,PORT MOODY,"599 Chapman Ave, Coquitlam, BC V3J 4A2, Canada",49.270032,-122.888015,True,38,0,7,['School Age'],Play-based,1242,2026-07-09,email_only,5.0,8
a997fa5b-0a69-5326-b49d-420e1533c88a,Children's Choice In Home Multi Age Licensed Daycare,(778) 237-5312,hello@children'schoiceinhomemultiagelicenseddaycare.ca,PORT MOODY,"578 Thompson Ave, Coquitlam, BC V3J 3Z8, Canada",49.2679672,-122.8894052,False,42,0,18,"['School Age', 'Under 36 Months']",Montessori,1490,2026-06-20,email_only,5.0,14
19a28edd-3351-5f43-ac3b-0110556aaa7d,Tulip Childcare Centre,(604) 553-6625,hello@tulipchildcarecentre.ca,NEW WESTMINSTER,"427 E Columbia St, New Westminster, BC V3L 3X4, Canada",49.2294984,-122.8931199,False,36,0,18,['School Age'],,1669,2026-06-08,phone_only,4.9,53
b39cc56f-ee5d-52a6-8273-f2b7d2aa2fd5,Laugh And Learn Children Centre,(604) 526-1414,hello@laughandlearnchildrencentre.ca,NEW WESTMINSTER,"335 Carnarvon St #101, New Westminster, BC V3L 1B9, Canada",49.2057734,-122.9060848,False,27,0,8,['30 Months to 5 Years'],Play-based,1363,2026-06-11,email_only,5.0,35
fc825064-1770-5887-827e-977a9654923b,ABC Academy Children's Learning Centre,(604) 805-2402,hello@abcacademychildren'slearningcentre.ca,NEW WESTMINSTER,"37 8th Ave, New Westminster, BC V3L 0E8, Canada",49.2212955,-122.9144081,True,36,0,15,"['School Age', 'Under 36 Months', 'Preschool']",Play-based,1250,2026-06-30,email_only,4.8,126
4eaeb0a1-5a82-56c6-83df-908fa426510f,Willowbrae Childcare Academy New Westminster,(604) 528-8018,hello@willowbraechildcareacademynewwestminster.ca,NEW WESTMINSTER,"800 McBride Blvd #211, New Westminster, BC V3L 2B8, Canada",49.2225852,-122.914627,False,47,0,17,"['Under 36 Months', 'Preschool']",Montessori,1301,2026-05-08,email_only,4.7,63
4b3a94d5-1f3c-5bca-aa75-197e65e1094c,Amazing Angel Daycare,(778) 588-6377,,NEW WESTMINSTER,"919 Chilliwack St, New Westminster, BC V3L 4V6, Canada",49.2299947,-122.9050762,False,36,0,11,"['School Age', 'Under 36 Months', '30 Months to 5 Years']",Play-based,1709,2026-07-14,email_only,5.0,2
cc5bc4ae-7f06-591b-93fd-7181853c3e06,Learnnplay,(604) 553-0461,hello@learnnplay.ca,NEW WESTMINSTER,"335 E Columbia St, New Westminster, BC V3L 0K5, Canada",49.2268498,-122.8930132,False,40,0,6,"['30 Months to 5 Years', 'Preschool', 'School Age']",Play-based,1514,2026-07-10,phone_only,4.6,14
a7cd29e5-15f7-5c62-b928-a218d8af4cc2,Precious Early Years - Centre 818,(604) 525-8186,,NEW WESTMINSTER,"818 20th St, New Westminster, BC V3M 4W8, Canada",49.2035823,-122.9498803,True,25,0,6,"['30 Months to 5 Years', 'Under 36 Months', 'School Age']",Montessori,1470,2026-07-10,email_only,5.0,21
d662ef42-c063-50ab-afee-3e11f10483c5,"Blessed Generations Academy - Royal City, New Westminster",(604) 618-4767,hello@blessedgenerationsacademy-royalcitynewwestminster.ca,NEW WESTMINSTER,"501 4th Ave, New Westminster, BC V3L 1P3, Canada",49.2109168,-122.9160718,False,31,0,14,"['School Age', '30 Months to 5 Years']",,1631,2026-04-28,email_only,5.0,44
86de3877-534f-5683-9a5f-c74bbf052d78,"Little Footprints Academy | Latitude – Uptown, New Westminster Daycare",(778) 926-9900,hello@littlefootprintsacademy|latitude–uptownnewwestminsterdaycare.ca,NEW WESTMINSTER,"505 6th St Suite 200, New Westminster, BC V3L 3B9, Canada",49.21209589999999,-122.9186779,True,39,0,18,"['Under 36 Months', 'School Age']",Reggio Emilia,1162,2026-06-27,both,4.5,84
f9cd1d6f-65c2-5329-9d1c-e35549bac549,Precious Early Years - Centre Hamilton,(604) 529-1068,hello@preciousearlyyears-centrehamilton.ca,NEW WESTMINSTER,"1209 Hamilton St, New Westminster, BC V3M 5Y5, Canada",49.2095437,-122.9340335,False,18,1,0,"['Under 36 Months', '30 Months to 5 Years']",,1247,,both,5.0,14
d7324b2a-f178-57b9-b871-69bfe0b22a48,Kidscool ELC New-Westminster,(604) 767-9726,hello@kidscoolelcnew-westminster.ca,NEW WESTMINSTER,"335 6th St, New Westminster, BC V3L 3A8, Canada",49.2102172,-122.916382,True,50,0,7,"['30 Months to 5 Years', 'Preschool', 'School Age']",,1284,2026-04-11,phone_only,4.7,9
1e933641-6dff-54cb-88d1-ffb4c45e53ee,Kids & Company New Westminster,(604) 355-1513,,NEW WESTMINSTER,"274 Nelson's Ct #109, New Westminster, BC V3L 0J9, Canada",49.224979,-122.8902917,True,36,0,8,['Preschool'],Reggio Emilia,1193,2026-08-02,email_only,3.6,15
3094893f-0638-5f17-9fc7-791f92033591,KIDS Child Care,(604) 524-0522,hello@kidschildcare.ca,NEW WESTMINSTER,"236 Ross Dr, New Westminster, BC V3L 0B1, Canada",49.2137542,-122.8999828,True,34,0,14,['30 Months to 5 Years'],Montessori,1330,2026-05-10,both,3.9,11
ed4dbcab-18ee-583e-bb08-bbeebd488c4e,St. Barnabas Daycare,(604) 526-6956,,NEW WESTMINSTER,"1005 Napanee St, New Westminster, BC V3M 5Y2, Canada",49.2077479,-122.9251419,False,30,0,15,"['School Age', '30 Months to 5 Years', 'Under 36 Months']",Play-based,1676,2026-04-01,phone_only,4.9,27
5c6be0b3-723c-56e6-87ab-becbade01aa8,Head Start Pre-Kinder,(604) 553-3832,hello@headstartpre-kinder.ca,NEW WESTMINSTER,"617 4th Ave, New Westminster, BC V3M 1S5, Canada",49.2098008,-122.9179333,True,26,0,21,"['Preschool', 'Under 36 Months']",,1666,2026-06-21,phone_only,5.0,5
18afada8-350a-506d-8dee-7f06c18fd09c,Tiny Hoppers Early Learning Queensborough,(604) 873-3921,,NEW WESTMINSTER,"805 Boyd St Unit F120, New Westminster, BC V3M 5X2, Canada",49.1921559,-122.946182,True,14,0,16,['Under 36 Months'],,1474,2026-07-20,both,4.8,48
777af2c3-eb5b-5da7-a0d3-932aaea32efe,Sapperton Child Care,(604) 525-4374,hello@sappertonchildcare.ca,NEW WESTMINSTER,"308 Braid St Basement Suite, New Westminster, BC V3L 3R1, Canada",49.2314142,-122.8936023,True,50,0,22,"['30 Months to 5 Years', 'School Age']",Academic,1650,2026-08-17,both,5.0,5
2a4e3b64-10ee-55c7-a592-e0f3e4f8b8dc,Golden Sunshine Daycare,(778) 223-6676,hello@goldensunshinedaycare.ca,NEW WESTMINSTER,"402 1st St, New Westminster, BC V3L 2G7, Canada",49.2146385,-122.9088699,True,40,0,16,['Preschool'],,1550,2026-05-12,both,3.4,9
ac6b9edc-d2b9-5cca-b25a-da98f64d3641,Academics PreKindergarten Royal City,(778) 398-4769,hello@academicsprekindergartenroyalcity.ca,NEW WESTMINSTER,"628 6th Ave. #300, New Westminster, BC V3M 6Z1, Canada",49.2123946,-122.9214893,False,25,3,0,"['Preschool', 'Under 36 Months']",Play-based,1748,,email_only,4.6,36
30b839e5-bd6a-5691-9a5d-c9c46c5799f7,Rainbow Bunnies Daycare,(778) 233-9902,,NEW WESTMINSTER,"536 Amess St, New Westminster, BC V3L 4A9, Canada",49.2339713,-122.8967723,False,27,0,20,['30 Months to 5 Years'],Play-based,1655,2026-04-04,both,5.0,8
f3dd5df8-d5ab-5fdd-a46a-b6d57350d047,CEFA Early Learning New Westminster - Downtown,(604) 777-0053,hello@cefaearlylearningnewwestminster-downtown.ca,NEW WESTMINSTER,"725 Carnarvon St, New Westminster, BC V3M 6S2, Canada",49.2028472,-122.9115139,True,17,0,11,['Under 36 Months'],Academic,1174,2026-07-19,email_only,4.0,27
98ce183e-ce02-5e2c-a0c7-a1395f9a8b1e,Precious Early Years - Centre 733,(604) 515-2808,hello@preciousearlyyears-centre733.ca,NEW WESTMINSTER,"733 13th St, New Westminster, BC V3M 4M6, Canada",49.2095014,-122.9350531,True,15,0,23,"['Under 36 Months', 'Preschool']",,1215,2026-05-13,both,5.0,4
99f8d8f9-47e0-578b-8de1-0b1ce509745d,Growing Hands Childcare Centre,(778) 899-1797,,NEW WESTMINSTER,"1188 8th Ave, New Westminster, BC V3M 2R6, Canada",49.2104255,-122.933691,False,31,0,12,['School Age'],Montessori,1536,2026-05-25,phone_only,4.1,38
6b0e5be4-cd50-56fa-93d2-2905ad4fb8de,We Care Childcare-Children's Learning Centre,(604) 553-4064,hello@wecarechildcare-children'slearningcentre.ca,NEW WESTMINSTER,"602 12th St, New Westminster, BC V3M 4J2, Canada",49.2076272,-122.9308079,True,17,0,7,"['30 Months to 5 Years', 'Under 36 Months', 'School Age']",Academic,1326,2026-05-23,email_only,5.0,23
b3c0c1c3-3c75-58c4-8514-2edc91fbb342,Precious Early Years - Centre 826,(604) 544-8258,hello@preciousearlyyears-centre826.ca,NEW WESTMINSTER,"826 20th St, New Westminster, BC V3M 4W8, Canada",49.2035545,-122.9498803,False,24,0,13,"['School Age', '30 Months to 5 Years']",Reggio Emilia,1433,2026-04-03,email_only,5.0,2
b1ca65ef-cabc-5ab6-9b05-497ea0f9af85,CEFA Early Learning New Westminster - Uptown,(778) 326-2332,,NEW WESTMINSTER,"610 6th St #243, New Westminster, BC V3L 3C2, Canada",49.2125498,-122.9226755,True,15,0,10,"['Under 36 Months', 'School Age', 'Preschool']",Play-based,1361,2026-06-10,both,3.1,14
0cafbcb6-32e3-5a79-9876-e38311bf731d,Pink Bunny Daycare,(604) 600-7486,hello@pinkbunnydaycare.ca,NEW WESTMINSTER,"207 Pembina St, New Westminster, BC V3M 5J1, Canada",49.1883105,-122.9346413,True,35,1,0,"['30 Months to 5 Years', 'School Age', 'Preschool']",Montessori,1289,,email_only,4.7,12
029e84c7-809a-5f55-983c-2f316e734280,Hume Park Daycare,(604) 354-0662,,NEW WESTMINSTER,"607 E Columbia St, New Westminster, BC V3L 3X7, Canada",49.2352205,-122.8931566,False,23,2,0,"['Preschool', 'School Age', 'Under 36 Months']",,1353,,email_only,5.0,4
c226857b-e6a2-5f2e-897a-f425e767b1f8,ABC Academy Children’s Learning center,(604) 805-2402,hello@abcacademychildren’slearningcenter.ca,NEW WESTMINSTER,"611 8th St, New Westminster, BC V3M 3S3, Canada",49.2117447,-122.9243453,False,50,0,24,"['30 Months to 5 Years', 'Under 36 Months', 'School Age']",,1532,2026-08-07,email_only,4.6,22
5a865a9f-a385-549b-a4d7-c5b9079e4651,Golden Sunshine Daycare Centre,(778) 223-6676,hello@goldensunshinedaycarecentre.ca,NEW WESTMINSTER,"1320 7th Ave, New Westminster, BC V3M 2K5, Canada",49.2072331,-122.9348961,True,41,0,6,['Under 36 Months'],Reggio Emilia,1605,2026-04-09,both,5.0,1
a10756ec-1696-5b64-9412-908d1e855df9,Little Papillon Childcare,(604) 849-5241,hello@littlepapillonchildcare.ca,COQUITLAM,"1436 Cambridge Dr, Coquitlam, BC V3J 2P7, Canada",49.2574264,-122.8527102,False,42,0,18,"['School Age', 'Under 36 Months', 'Preschool']",Play-based,1707,2026-07-02,phone_only,5.0,1
af30cd28-a56f-5aea-9e42-c6c3ddb729a9,Rainforest Learning Centre Coquitlam,(604) 837-0800,hello@rainforestlearningcentrecoquitlam.ca,COQUITLAM,"511 Rochester Ave, Coquitlam, BC V3K 0A2, Canada",49.2459363,-122.8909856,True,37,0,10,"['Preschool', '30 Months to 5 Years']",Academic,1446,2026-05-27,phone_only,4.1,37
7dca10cc-f6df-58e1-b1ef-d5da1c3f9d2e,First Steps Daycare,(604) 726-6842,hello@firststepsdaycare.ca,COQUITLAM,"675 Blue Mountain St, Coquitlam, BC V3J 4R5, Canada",49.2579264,-122.868555,True,12,3,0,"['Under 36 Months', 'Preschool']",Montessori,1398,,both,4.6,10
2319160c-387d-552f-8b37-0e9b4691ed14,Jiji Children's Learning Centre,(604) 936-6060,,COQUITLAM,"1132 Sprice Ave, Coquitlam, BC V3J 2P4, Canada",49.2568438,-122.860165,False,27,0,16,['Preschool'],Academic,1619,2026-07-14,email_only,3.9,14
47fbd3ec-f91a-5cb0-b55d-1b82724ba267,Mountain View Group Day Care,(604) 937-3020,hello@mountainviewgroupdaycare.ca,COQUITLAM,"740 Smith Ave, Coquitlam, BC V3J 4E7, Canada",49.2591297,-122.8793336,False,49,0,6,"['Under 36 Months', 'School Age', '30 Months to 5 Years']",Play-based,1204,2026-07-25,phone_only,4.3,17
5875c1a2-df56-58bf-89ca-79124a15dcb4,Baby Smart Infant and Toddler Child Care Centre,(604) 306-6698,hello@babysmartinfantandtoddlerchildcarecentre.ca,COQUITLAM,"1530 Como Lake Ave, Coquitlam, BC V3J 3P6, Canada",49.2632367,-122.8500137,False,40,0,10,"['Under 36 Months', '30 Months to 5 Years', 'School Age']",,1729,2026-08-13,email_only,5.0,13
35919019-801c-574f-b886-a353c80cb578,Kiddies Korner Preschool,(604) 941-4919,hello@kiddieskornerpreschool.ca,COQUITLAM,"948 Como Lake Ave, Coquitlam, BC V3J 7P9, Canada",49.263258,-122.8692974,False,29,0,18,['30 Months to 5 Years'],Academic,1175,2026-07-16,both,4.9,44
88697ef6-69b4-5025-b06c-eacfb0253ff3,Educastle Childcare Coquitlam,(604) 942-2273,hello@educastlechildcarecoquitlam.ca,COQUITLAM,"3020 Lincoln Ave #270, Coquitlam, BC V3B 6B4, Canada",49.2786078,-122.7926421,True,21,0,16,"['30 Months to 5 Years', 'Preschool']",,1128,2026-04-05,both,4.9,31
0b588984-fd98-52d1-b520-d34f80bcd828,Glowing Hearts Daycare,(604) 936-9890,hello@glowingheartsdaycare.ca,COQUITLAM,"705 Delestre Ave, Coquitlam, BC V3K 2G1, Canada",49.2419412,-122.8806797,False,39,0,22,"['Under 36 Months', 'Preschool', 'School Age']",Reggio Emilia,1130,2026-04-09,email_only,4.6,43
9c800cfc-d3b7-5a99-b6f6-6f1319652cf4,Little Sparrows Daycare,(604) 603-1146,hello@littlesparrowsdaycare.ca,COQUITLAM,"1014 Quadling Ave, Coquitlam, BC V3K 2A6, Canada",49.2406563,-122.8663853,True,23,0,19,"['Under 36 Months', '30 Months to 5 Years', 'School Age']",Play-based,1297,2026-08-01,both,5.0,4
542dfc64-26ec-5dc4-aa60-669697257b46,Bunny's Daycare (Coquitlam),(604) 377-1505,hello@bunny'sdaycare(coquitlam).ca,COQUITLAM,"1060 Rochester Ave, Coquitlam, BC V3K 2W9, Canada",49.2451404,-122.8629728,True,37,3,0,['Preschool'],Academic,1620,,phone_only,5.0,4
8052ce0f-7241-525b-a3a5-ba36bfe7e9a7,Nik Kids Academy,(778) 885-3264,hello@nikkidsacademy.ca,COQUITLAM,"622 Schoolhouse St, Coquitlam, BC V3J 5P7, Canada",49.2554678,-122.8525463,False,49,0,23,"['Preschool', '30 Months to 5 Years', 'Under 36 Months']",,1368,2026-06-04,email_only,4.9,57
daa5246c-4d1a-529c-80a7-d2545b9552fa,Bright Beginnings Infant/Child Care,(604) 613-1022,,COQUITLAM,"1393 Austin Ave, Coquitlam, BC V3K 3P6, Canada",49.2493321,-122.8549141,True,35,0,11,"['30 Months to 5 Years', 'School Age', 'Under 36 Months']",,1490,2026-04-17,phone_only,4.5,23
0d782014-f951-58da-98a5-0700b80454c5,Happy Kids Castle Daycare,(672) 963-2024,hello@happykidscastledaycare.ca,COQUITLAM,"605 Dansey Ave, Coquitlam, BC V3K 3E9, Canada",49.2474378,-122.8862354,False,25,0,21,['Preschool'],Montessori,1659,2026-07-20,both,5.0,9
ce1deac8-4217-5766-8ee1-cf5650ac6ccd,Lavender Forest Child Care center,(778) 875-1551,hello@lavenderforestchildcarecenter.ca,COQUITLAM,"979 Crystal Ct, Coquitlam, BC V3C 5X5, Canada",49.26957789999999,-122.8009235,False,24,0,20,"['Under 36 Months', '30 Months to 5 Years', 'Preschool']",Montessori,1570,2026-07-18,both,5.0,9
6a862df4-2803-5c1f-809a-e0e8f49cea30,Futurekids Daycare Centre,(604) 937-5212,hello@futurekidsdaycarecentre.ca,COQUITLAM,"600 Fairview St, Coquitlam, BC V3J 4A7, Canada",49.2534891,-122.8839253,False,26,0,18,"['Under 36 Months', 'Preschool', 'School Age']",,1773,2026-05-23,phone_only,3.9,17
11e074f9-472c-5d52-afe2-92453aa8a2d8,"1,2,3 ABC Infant Toddler",(604) 931-7206,hello@123abcinfanttoddler.ca,COQUITLAM,"737 Poirier St, Coquitlam, BC V3J 6B8, Canada",49.2621702,-122.8461461,True,29,0,16,"['30 Months to 5 Years', 'Under 36 Months', 'Preschool']",Play-based,1598,2026-07-04,email_only,4.9,15
af962cb1-51c1-5628-beba-a69f5ada7648,Como Lake Kids Village Daycare,(778) 998-4747,,COQUITLAM,"825 St Laurence St, Coquitlam, BC V3J 6G7, Canada",49.26471,-122.841576,False,48,0,10,"['30 Months to 5 Years', 'School Age']",,1402,2026-08-21,both,4.8,39
12c69a1b-c8fd-58ff-bd9b-720290017147,Lil' Grownups Daycare,(778) 960-8652,,COQUITLAM,"947 Blue Mountain St, Coquitlam, BC V3J 4S9, Canada",49.26748389999999,-122.8682052,False,24,0,15,['Under 36 Months'],Academic,1313,2026-06-24,phone_only,5.0,1
82686385-6bc5-52df-974e-064cfede7f3f,All my kids Ltd childcare,(778) 835-6104,,COQUITLAM,"1710 Harbour Dr, Coquitlam, BC V3J 5W2, Canada",49.2661702,-122.8459884,True,45,0,12,['Preschool'],Montessori,1208,2026-07-01,email_only,5.0,14
a8f950f2-3c6b-5e42-ae39-558c933ac252,Glen Childcare Centre,(604) 618-8303,,COQUITLAM,"2977 Glen Dr, Coquitlam, BC V3B 2P7, Canada",49.28289609999999,-122.7952726,False,26,0,14,['School Age'],,1683,2026-05-30,both,4.8,68
99808f3b-cf52-58d1-9e05-9262be6d2863,Green Apple Daycare,(604) 218-3417,hello@greenappledaycare.ca,COQUITLAM,"1504 Sprice Ave, Coquitlam, BC V3J 2P6, Canada",49.2569554,-122.8510584,False,24,0,16,"['Under 36 Months', 'Preschool']",Play-based,1399,2026-08-25,both,4.0,34
41963208-baad-5f03-a78b-23dae1f597b0,Safe Garden multi-age licensed home daycare,(778) 858-9465,hello@safegardenmulti-agelicensedhomedaycare.ca,COQUITLAM,"606 Denton St, Coquitlam, BC V3J 3V8, Canada",49.2541187,-122.887583,False,17,2,0,"['Under 36 Months', '30 Months to 5 Years']",Reggio Emilia,1469,,both,5.0,3
fbb93c8a-f92b-5e3f-b76c-dce02d1b7563,All Bright Early Learning Center,(778) 859-8010,,COQUITLAM,"706 Linton St, Coquitlam, BC V3J 6K5, Canada",49.2599718,-122.8412322,True,32,0,23,"['School Age', 'Under 36 Months', '30 Months to 5 Years']",Academic,1244,2026-04-28,email_only,5.0,4
424492a0-6362-527d-94f2-0a0180f0f021,Parkland Players Child Care Center,(604) 936-7005,hello@parklandplayerschildcarecenter.ca,COQUITLAM,"1563 Regan Ave, Coquitlam, BC V3J 3B7, Canada",49.2628633,-122.8497954,False,37,0,16,"['30 Months to 5 Years', 'School Age', 'Preschool']",Reggio Emilia,1486,2026-04-12,both,4.7,42
ffd5c389-9027-593e-abd2-a463f4c9843e,Hellokids Childcare Centre,(778) 355-6060,hello@hellokidschildcarecentre.ca,COQUITLAM,"1020 Ridgeway Ave, Coquitlam, BC V3J 1S5, Canada",49.2494654,-122.8661569,True,12,0,10,['Under 36 Months'],Montessori,1609,2026-06-21,phone_only,3.6,98
7f361a0f-10f0-5d7f-801e-fe62c3459fc6,Happyland Early Learning Centre,(778) 995-6997,hello@happylandearlylearningcentre.ca,LANGLEY,"20090 91A Ave, Langley Twp, BC V1M 3Y9, Canada",49.1672515,-122.6659774,False,45,0,20,"['Preschool', 'School Age']",Academic,1567,2026-07-18,both,4.9,60
cba0ff47-bca7-5eee-9a11-a3e17082a285,Little Learners Child Care,(604) 359-1900,hello@littlelearnerschildcare.ca,LANGLEY,"20560 Fraser Hwy #102, Langley, BC V3A 4G2, Canada",49.103639,-122.652862,False,34,1,0,"['School Age', 'Preschool']",Play-based,1766,,email_only,5.0,15
cebfa5f3-0753-5503-90c6-bf472a1742aa,Happyland Early Learning Centre,(778) 995-6997,,LANGLEY,"20165 91A Ave #100, Langley Twp, BC V1M 3A2, Canada",49.16921019999999,-122.6634894,False,44,0,19,"['School Age', '30 Months to 5 Years']",,1627,2026-06-24,email_only,4.8,32
c6d4e4ed-f7bf-5939-bbee-2429f21008e1,Rainforest Learning Centre Langley,(604) 837-0800,hello@rainforestlearningcentrelangley.ca,LANGLEY,"5100 206 St, Langley, BC V3A 2E5, Canada",49.095933,-122.651171,False,35,0,18,"['Under 36 Months', 'School Age', 'Preschool']",Reggio Emilia,1402,2026-06-11,email_only,4.4,32
472afbdc-bec4-577d-8e92-416b88a0e43d,B Kids Daycare Langley,(778) 986-5437,hello@bkidsdaycarelangley.ca,LANGLEY,"20631 Fraser Hwy, Langley, BC V3A 4G5, Canada",49.1036959,-122.6497614,False,18,2,0,"['Preschool', 'School Age']",,1182,,phone_only,4.9,55
afbf6741-064f-5d52-8346-7925829d79d8,Willowbrae Academy Langley,(778) 705-9264,hello@willowbraeacademylangley.ca,LANGLEY,"8063 199 St Unit 100, Langley Twp, BC V2Y 0E2, Canada",49.1498001,-122.6718902,True,36,0,9,"['30 Months to 5 Years', 'Preschool']",Play-based,1770,2026-06-07,phone_only,4.7,112
324ff6aa-72b5-51e2-8a5b-cefe6b6b90df,Secret Heart Academy- Langley,(604) 427-1166,hello@secretheartacademy-langley.ca,LANGLEY,"5769 201A St Unit 110 & 112, Langley, BC V3A 8H9, Canada",49.1079546,-122.6640266,True,34,3,0,['School Age'],Play-based,1457,,email_only,4.7,53
fca6c8ad-c095-591f-810f-bbfd3c93cc35,Great Beginnings Daycare Langley,(778) 986-2292,,LANGLEY,"7013 206 St, Langley, BC V2Y 1S9, Canada",49.1299794,-122.6520062,False,41,0,6,['Preschool'],Reggio Emilia,1561,2026-05-09,phone_only,4.5,30
1b12fc37-524c-53e6-bf29-2243b067f37e,Smiling Buds Daycare,(431) 336-8911,hello@smilingbudsdaycare.ca,LANGLEY,"4992 200 St, Langley, BC V3A 1L8, Canada",49.0931844,-122.6682825,True,45,0,6,"['Under 36 Months', 'Preschool', '30 Months to 5 Years']",Academic,1622,2026-07-19,both,5.0,25
c370b83d-ea07-518c-9833-2a0aaea06c4e,Creative Kids Learning Centers - Langley Meadows,(604) 427-1860,hello@creativekidslearningcenters-langleymeadows.ca,LANGLEY,"19916 64 Ave #101-102, Langley, BC V2Y 1G9, Canada",49.1186564,-122.6713962,False,13,1,0,"['30 Months to 5 Years', 'Preschool']",Reggio Emilia,1118,,email_only,4.7,64
a5662254-5a0c-50c7-9080-686e11a46511,Kids & Company Kids World,(604) 539-0033,hello@kids&companykidsworld.ca,LANGLEY,"6942 202b St, Langley, BC V2Y 1P7, Canada",49.128752,-122.6599845,True,33,3,0,['School Age'],Academic,1686,,email_only,4.1,22
befe1d72-07c2-5bfa-b877-481d8bec07d9,Bee Yourself Childcare,(604) 530-3004,,LANGLEY,"20555 56 Ave, Langley, BC V3A 3Y9, Canada",49.10525029999999,-122.6530127,True,35,0,19,"['Under 36 Months', 'Preschool', 'School Age']",Montessori,1110,2026-08-17,phone_only,4.4,38
cbba2490-2109-5946-9b77-1cf34b4e0484,"Educare Early Learning (Child Care, Daycare, Preschool)",(604) 510-8486,hello@educareearlylearning(childcaredaycarepreschool).ca,LANGLEY,"20279 56 Ave, Langley, BC V3A 3Y6, Canada",49.1046868,-122.6609893,True,33,0,15,"['Preschool', 'School Age', 'Under 36 Months']",Reggio Emilia,1176,2026-04-02,phone_only,4.7,60
a6b6b578-c43e-5e38-8e00-03965986ade2,Jellybean Park Langley Campus,(604) 539-9898,hello@jellybeanparklangleycampus.ca,LANGLEY,"19615 Willowbrook Dr, Langley, BC V2Y 1A5, Canada",49.1150288,-122.6793704,False,15,0,18,"['Preschool', '30 Months to 5 Years', 'Under 36 Months']",Montessori,1115,2026-08-08,both,4.1,44
d51d9fb2-a5f2-5b2c-a9fe-893c3bdf108e,Beyond Element,(604) 404-5089,,LANGLEY,"5673 200 St, Langley, BC V3A 1M7, Canada",49.1058378,-122.669191,True,41,0,12,"['Preschool', '30 Months to 5 Years']",Play-based,1629,2026-06-20,both,5.0,23
1a8bf68f-510f-59f2-abf7-0a105df7dcfe,Tiny Hoppers - Langley City Centre,(778) 689-7799,,LANGLEY,"20570 56 Ave, Langley, BC V3A 5E9, Canada",49.1045607,-122.652596,False,26,0,10,['School Age'],Play-based,1116,2026-05-10,phone_only,4.7,71
0df0a9c9-68d9-57f4-b621-8f0d5c5567af,StrongSteps Children's Learning Centre,(778) 960-2273,hello@strongstepschildren'slearningcentre.ca,LANGLEY,"8912 202 St. #200, Langley Twp, BC V1M 4A7, Canada",49.1648013,-122.6610476,True,38,0,8,"['School Age', 'Preschool']",Academic,1128,2026-06-16,both,4.7,58
f3a2dc1b-1ed9-5421-8ca3-6958771a2588,Blooming Minds Early Learning Centre,(778) 680-5675,hello@bloomingmindsearlylearningcentre.ca,LANGLEY,"20328 86 Ave, Langley Twp, BC V2Y 3L5, Canada",49.1589404,-122.6587627,False,17,0,7,['30 Months to 5 Years'],Montessori,1632,2026-04-08,email_only,5.0,8
7f8321ae-412c-5fce-baef-befc1906b0dd,Willowbrook Montessori Daycare,(604) 533-5469,hello@willowbrookmontessoridaycare.ca,LANGLEY,"20317 67 Ave, Langley, BC V2Y 1P6, Canada",49.124723,-122.659469,True,24,0,24,"['30 Months to 5 Years', 'School Age']",Montessori,1739,2026-06-09,email_only,4.3,33
